x,y
-0.214337,0.764361
-0.211939,0.769247
0.266578,0.649092
-0.113937,0.929998
0.360479,0.412781
-0.200015,0.792944
0.089033,0.956925
-0.135230,0.902180
-0.139996,0.895373
-0.332955,0.484460
0.107071,0.938038
0.127227,0.913139
-0.206006,0.781164
0.192914,0.806569
0.118122,0.924871
-0.236468,0.717487
0.009157,0.999539
-0.174047,0.840890
0.010262,0.999421
-0.184415,0.822375
-0.060647,0.979884
-0.431941,0.225307
-0.292239,0.587316
-0.333582,0.482842
-0.320807,0.515640
0.131331,0.907594
0.094005,0.952046
0.257835,0.669448
-0.434490,0.218711
0.043483,0.989631
0.373832,0.377688
0.314115,0.532656
-0.327677,0.498049
-0.378311,0.365895
0.179772,0.830772
-0.471707,0.124118
-0.206353,0.780474
-0.167674,0.851841
-0.432832,0.223000
0.337943,0.471563
0.255169,0.675581
-0.294537,0.581651
-0.107762,0.937249
0.382507,0.354841
-0.366875,0.395986
0.422762,0.249159
0.302700,0.561378
-0.333847,0.482157
-0.068280,0.974539
0.188305,0.815209
-0.188484,0.814877
0.392874,0.327532
-0.129352,0.910288
-0.360658,0.412311
0.323435,0.508926
-0.074656,0.969605
0.477535,0.109664
0.327337,0.498923
-0.411617,0.278283
-0.155882,0.871204
-0.365132,0.400566
0.462241,0.147823
-0.325607,0.503363
-0.036641,0.992631
0.347646,0.446346
0.407093,0.290145
0.238359,0.713341
-0.469158,0.130474
-0.095632,0.950396
0.169399,0.848911
-0.403830,0.298715
0.497762,0.060438
-0.302996,0.560637
-0.009234,0.999531
0.424132,0.245591
0.302308,0.562355
0.078403,0.966506
-0.023749,0.996901
-0.344784,0.453799
0.274511,0.630302
-0.474054,0.118282
-0.073231,0.970744
-0.343346,0.457542
0.039378,0.991492
-0.294265,0.582323
0.084115,0.961502
0.083393,0.962154
0.187192,0.817271
-0.236498,0.717422
-0.196380,0.799966
-0.302831,0.561050
0.332997,0.484351
0.257853,0.669409
-0.368771,0.391001
0.136617,0.900220
0.122167,0.919757
0.284161,0.607063
-0.388029,0.340294
0.130437,0.908815
-0.022623,0.997187
0.086268,0.959529
-0.129707,0.909807
-0.392643,0.328141
-0.303691,0.558901
-0.416582,0.265290
0.223135,0.746103
-0.330919,0.489711
-0.452204,0.173242
-0.356826,0.422356
-0.441592,0.200396
0.233298,0.724390
-0.012088,0.999197
-0.042738,0.989982
-0.225509,0.741089
0.076138,0.968397
-0.497735,0.060503
0.384938,0.348436
-0.229440,0.732709
0.360052,0.413901
0.255606,0.674577
-0.237096,0.716112
-0.250602,0.685994
-0.125431,0.915515
-0.447615,0.184953
-0.229527,0.732522
0.147888,0.883646
-0.193986,0.804535
0.169375,0.848951
-0.368836,0.390832
-0.154265,0.873765
0.188287,0.815243
-0.100948,0.944815
-0.265561,0.651480
-0.441515,0.200595
-0.052917,0.984664
-0.005919,0.999807
0.384306,0.350102
0.053032,0.984598
0.045146,0.988825
0.066013,0.976191
-0.218270,0.756263
0.115015,0.928693
-0.452309,0.172976
0.131739,0.907034
-0.357327,0.421043
-0.404434,0.297128
0.402203,0.302990
-0.057020,0.982206
0.089016,0.956941
-0.458898,0.156260
0.102192,0.943468
-0.358534,0.417881
-0.381338,0.357921
-0.285477,0.603863
-0.133994,0.903912
-0.215438,0.762104
0.335155,0.478777
0.023182,0.997047
0.397652,0.314957
-0.484836,0.091720
-0.095476,0.950554
-0.410848,0.280299
-0.495919,0.064859
-0.240073,0.709564
-0.147573,0.884125
0.323400,0.509013
0.329676,0.492911
-0.162521,0.860448
0.485849,0.089247
0.327563,0.498342
0.002404,0.999968
-0.327966,0.497308
0.441575,0.200440
0.069668,0.973501
-0.369551,0.388950
0.483142,0.095867
0.399488,0.310127
0.323038,0.509940
-0.029913,0.995085
-0.314210,0.532416
0.372643,0.380818
-0.060652,0.979880
0.169069,0.849473
-0.135495,0.901807
-0.270799,0.639131
0.312684,0.536279
-0.232215,0.726735
-0.053164,0.984522
0.403301,0.300104
0.465045,0.140773
-0.282346,0.611464
0.171843,0.844716
0.346753,0.448671
-0.181578,0.827527
-0.363347,0.405256
0.418702,0.259750
-0.205360,0.782446
-0.275496,0.627947
-0.269488,0.642234
0.439040,0.206966
-0.081066,0.964216
0.113572,0.930436
-0.133703,0.904318
-0.201804,0.789454
0.072904,0.971003
-0.332569,0.485456
0.117920,0.925123
-0.246015,0.696340
-0.376557,0.370512
0.149210,0.881628
0.101444,0.944280
0.014459,0.998851
-0.493087,0.071679
0.105488,0.939825
0.224240,0.743774
-0.394704,0.322715
-0.355205,0.426598
0.260589,0.663079
0.438343,0.208762
-0.150575,0.879527
0.049845,0.986387
-0.130292,0.909013
-0.337208,0.473466
0.301492,0.564392
-0.448043,0.183858
0.050450,0.986055
0.308973,0.545644
0.227637,0.736564
0.373126,0.379546
-0.346149,0.450246
-0.246153,0.696030
0.111727,0.932636
-0.431139,0.227386
0.431352,0.226834
-0.059846,0.980409
0.058729,0.981129
0.090207,0.955795
-0.371461,0.383928
-0.363467,0.404939
0.215937,0.761079
-0.395329,0.321070
-0.082605,0.962858
-0.071221,0.972317
-0.379159,0.363660
-0.295229,0.579942
-0.444808,0.192141
0.076601,0.968014
-0.201218,0.790600
-0.065824,0.976326
0.053389,0.984391
0.324000,0.507479
0.249807,0.687795
0.059387,0.980706
-0.281036,0.614633
-0.128462,0.911487
0.460834,0.151370
0.330062,0.491916
0.279916,0.617336
0.343055,0.458298
-0.021264,0.997515
-0.080910,0.964351
0.222109,0.748259
0.197514,0.797785
0.377089,0.369113
0.194665,0.803244
0.233935,0.723009
-0.281810,0.612762
-0.398070,0.313858
0.358451,0.418098
-0.229570,0.732430
0.338074,0.471223
0.467719,0.134071
-0.023625,0.996933
0.136255,0.900734
0.387935,0.340542
0.205127,0.782909
-0.133198,0.905019
0.007589,0.999683
0.019376,0.997936
-0.350941,0.437747
-0.366044,0.398171
-0.055363,0.983221
-0.010848,0.999353
-0.023199,0.997042
0.220709,0.751188
0.445937,0.189246
0.410372,0.281545
0.245522,0.697445
0.452408,0.172722
0.237404,0.715438
-0.431574,0.226259
0.134397,0.903349
-0.290905,0.590594
-0.084541,0.961116
0.141462,0.893237
-0.122192,0.919725
-0.455484,0.164905
-0.279896,0.617384
-0.300264,0.567452
0.123209,0.918414
-0.145101,0.887851
-0.065164,0.976795
0.366677,0.396508
-0.278557,0.620608
0.219832,0.753018
-0.151637,0.877881
-0.272768,0.634456
-0.427920,0.235738
0.487688,0.084764
-0.270518,0.639797
-0.018433,0.998132
-0.389901,0.335362
-0.456876,0.161377
0.009925,0.999458
0.278554,0.620614
0.073255,0.970725
0.147033,0.884944
0.317931,0.522968
0.389838,0.335528
-0.328799,0.495165
0.318115,0.522501
0.330312,0.491272
0.157433,0.868725
0.060984,0.979660
-0.112920,0.931218
0.326637,0.500719
0.126255,0.914429
0.458945,0.156139
0.098987,0.946906
-0.230875,0.729625
0.400954,0.306274
-0.405350,0.294722
0.254965,0.676048
0.243153,0.702734
-0.239616,0.710573
-0.220597,0.751422
0.373388,0.378857
-0.009323,0.999522
0.447868,0.184305
-0.012492,0.999142
0.370504,0.386445
0.037046,0.992467
0.486415,0.087867
0.209192,0.774793
0.042884,0.989914
-0.472035,0.123301
0.063172,0.978184
0.086017,0.959762
-0.436252,0.214158
-0.284489,0.606268
-0.286027,0.602525
0.409153,0.284742
-0.085839,0.959926
-0.420870,0.254091
0.013704,0.998967
0.387065,0.342833
-0.475899,0.113709
-0.451429,0.175215
-0.379439,0.362923
-0.445176,0.191196
-0.419394,0.257944
-0.034150,0.993597
0.136994,0.899685
0.069874,0.973346
-0.142411,0.891844
-0.412881,0.274973
-0.074576,0.969669
-0.302432,0.562045
-0.206910,0.779363
0.141508,0.893170
-0.269508,0.642187
0.451263,0.175639
0.226743,0.738469
-0.496368,0.063781
-0.373128,0.379539
0.488953,0.081688
0.020924,0.997594
0.262377,0.658921
0.327363,0.498856
-0.352542,0.433564
-0.362252,0.408128
-0.475311,0.115165
-0.320983,0.515192
0.057383,0.981980
0.098356,0.947572
-0.306386,0.552148
-0.007711,0.999673
-0.039475,0.991450
0.252974,0.680598
0.123847,0.917587
-0.019528,0.997904
-0.314698,0.531180
0.415376,0.268443
0.153036,0.875697
-0.104703,0.940703
0.323182,0.509571
-0.142446,0.891792
-0.260526,0.663223
-0.320760,0.515759
0.177104,0.835521
0.447798,0.184485
0.103216,0.942348
0.045110,0.988843
0.448650,0.182308
0.386312,0.344818
0.319603,0.518711
-0.084907,0.960782
-0.413890,0.272329
0.247168,0.693749
-0.209711,0.773750
0.394579,0.323046
0.176841,0.835986
0.234106,0.722637
-0.020697,0.997645
0.432716,0.223301
0.402964,0.300990
-0.170976,0.846209
-0.206925,0.779334
0.171310,0.845634
-0.256832,0.671761
-0.447370,0.185579
-0.356913,0.422126
-0.488562,0.082638
-0.084134,0.961485
-0.185136,0.821055
-0.180597,0.829293
0.194356,0.803832
-0.425239,0.242709
-0.240626,0.708342
0.004420,0.999893
-0.384320,0.350064
0.371966,0.382598
0.039655,0.991372
0.431654,0.226051
-0.089076,0.956884
0.484860,0.091663
-0.481802,0.099155
-0.456883,0.161358
-0.013193,0.999043
0.479777,0.104134
0.079655,0.965438
-0.207913,0.777361
0.254891,0.676217
0.412030,0.277201
0.243651,0.701625
-0.364106,0.403263
0.287465,0.599017
-0.227932,0.735936
-0.161506,0.862116
0.109957,0.934714
-0.430511,0.229015
-0.487649,0.084859
0.491022,0.076671
0.370320,0.386929
0.214937,0.763132
-0.262079,0.659615
-0.004197,0.999903
0.294720,0.581198
-0.445790,0.189624
-0.002102,0.999976
-0.405785,0.293580
0.256236,0.673131
0.156713,0.869878
0.146417,0.885874
0.276417,0.625745
-0.165675,0.855207
0.229724,0.732100
-0.399800,0.309307
0.480200,0.103093
0.377080,0.369137
0.095160,0.950877
0.063709,0.977814
-0.398271,0.313329
0.020296,0.997736
-0.464683,0.141681
0.331908,0.487160
0.196216,0.800280
0.458832,0.156426
-0.431596,0.226202
-0.329212,0.494105
0.371076,0.384940
-0.210109,0.772947
-0.115208,0.928459
0.100810,0.944963
-0.213477,0.766117
0.435525,0.216035
-0.263749,0.655722
0.183727,0.823630
-0.297724,0.573764
0.188464,0.814913
-0.437467,0.211020
-0.117665,0.925440
-0.068097,0.974675
-0.133626,0.904425
0.424871,0.243666
0.383468,0.352310
-0.036169,0.992819
-0.451957,0.173872
-0.384144,0.350529
-0.102452,0.943185
-0.337282,0.473275
0.231177,0.728975
-0.058698,0.981149
-0.300056,0.567968
0.155570,0.871700
0.495746,0.065276
0.097838,0.948114
-0.005214,0.999850
-0.449011,0.181385
0.431548,0.226327
0.352229,0.434383
0.431456,0.226565
-0.307480,0.549401
-0.292299,0.587167
-0.343515,0.457100
0.469079,0.130671
-0.102389,0.943254
-0.158225,0.867450
-0.434995,0.217405
-0.234264,0.722294
-0.376114,0.371681
0.175819,0.837787
-0.422210,0.250596
-0.066148,0.976095
0.011659,0.999253
0.262914,0.657669
-0.392234,0.329218
-0.192195,0.807927
-0.132388,0.906140
-0.321352,0.514250
-0.266501,0.649273
0.313593,0.533977
0.020706,0.997643
-0.328805,0.495150
-0.253990,0.678280
-0.135930,0.901194
-0.483306,0.095465
-0.270462,0.639928
0.309799,0.543562
-0.478322,0.107719
-0.144409,0.888884
0.157969,0.867863
-0.086068,0.959714
0.252392,0.681926
0.259415,0.665800
-0.046686,0.988052
0.239165,0.711567
-0.395918,0.319521
0.431837,0.225578
0.449516,0.180094
-0.345999,0.450636
0.075923,0.968574
0.109297,0.935481
-0.419556,0.257520
0.339392,0.467808
0.464378,0.142447
0.335963,0.476689
-0.485719,0.089565
0.307476,0.549410
-0.092109,0.953937
-0.329421,0.493567
-0.014630,0.998823
-0.098151,0.947786
0.280112,0.616863
0.058584,0.981222
0.403315,0.300066
-0.065502,0.976556
0.082486,0.962964
-0.241449,0.706519
0.062806,0.978435
-0.495702,0.065381
-0.029677,0.995163
0.164636,0.856942
0.391199,0.331944
0.375655,0.372887
0.123302,0.918294
-0.367771,0.393630
0.273992,0.631540
-0.202779,0.787541
-0.396398,0.318258
0.169378,0.848945
0.001993,0.999978
-0.331837,0.487343
0.366636,0.396615
-0.319990,0.517723
-0.332047,0.486803
-0.384998,0.348280
0.263147,0.657125
0.311242,0.539923
-0.141972,0.892489
-0.090099,0.955900
-0.037135,0.992431
0.356051,0.424385
0.457684,0.159330
-0.403997,0.298274
0.003164,0.999945
-0.343466,0.457228
-0.475656,0.114312
-0.108041,0.936930
-0.123948,0.917455
-0.474899,0.116187
-0.008705,0.999583
0.274718,0.629808
-0.020226,0.997751
-0.160714,0.863413
0.465573,0.139448
-0.329973,0.492147
0.042938,0.989888
0.472063,0.123231
0.293330,0.584627
0.470656,0.126736
0.209732,0.773707
-0.028436,0.995558
-0.250265,0.686757
0.096760,0.949235
-0.039237,0.991552
-0.056621,0.982453
-0.379298,0.363295
-0.157156,0.869168
-0.052911,0.984668
-0.371543,0.383712
0.017483,0.998320
0.129283,0.910380
0.184305,0.822576
-0.285791,0.603100
0.440889,0.202206
-0.115317,0.928327
-0.036031,0.992874
0.408919,0.285355
-0.279285,0.618856
-0.381626,0.357162
0.257054,0.671249
0.268736,0.644009
-0.152738,0.876163
-0.307285,0.549889
0.233047,0.724935
-0.172890,0.842904
-0.271012,0.638626
0.014932,0.998774
-0.014066,0.998912
0.104322,0.941126
0.342648,0.459354
-0.203793,0.785546
-0.232186,0.726799
0.223755,0.744797
0.489942,0.079288
0.286468,0.601449
0.009650,0.999488
-0.121796,0.920233
-0.397595,0.315106
0.053595,0.984271
-0.497227,0.061721
0.300235,0.567523
0.200841,0.791335
0.041455,0.990573
0.284357,0.606587
0.282661,0.610702
-0.130767,0.908366
-0.318500,0.521520
0.181219,0.828174
0.026659,0.996095
0.063070,0.978254
-0.444441,0.193082
-0.466372,0.137443
-0.040425,0.991034
0.401709,0.304288
-0.110372,0.934230
-0.220742,0.751120
-0.422785,0.249100
-0.137436,0.899055
0.028281,0.995606
-0.204489,0.784171
-0.365748,0.398948
0.093470,0.952583
0.072726,0.971144
0.038468,0.991879
0.291810,0.588369
0.270604,0.639593
-0.217713,0.757415
-0.125328,0.915651
-0.462235,0.147839
0.074357,0.969846
-0.003305,0.999940
-0.047674,0.987543
0.405689,0.293831
-0.255936,0.673819
-0.137581,0.898848
0.367992,0.393050
-0.188503,0.814841
-0.431768,0.225755
0.209314,0.774550
-0.371656,0.383413
0.064088,0.977551
0.353062,0.432204
-0.043730,0.989513
0.451323,0.175486
0.080497,0.964711
0.134636,0.903014
0.412895,0.274935
-0.196134,0.800437
0.244486,0.699762
0.422272,0.250437
-0.234482,0.721820
-0.327056,0.499644
-0.064462,0.977290
-0.077411,0.967341
-0.119554,0.923079
-0.183622,0.823821
0.294709,0.581226
0.018097,0.998200
-0.119077,0.923678
0.123437,0.918119
0.058442,0.981312
0.193617,0.805236
0.402786,0.301457
0.273129,0.633595
-0.036441,0.992711
-0.043210,0.989760
0.451780,0.174322
-0.039322,0.991516
-0.180894,0.828759
0.393673,0.325429
0.060775,0.979799
0.485370,0.090415
-0.004365,0.999895
-0.141049,0.893840
-0.252892,0.680785
-0.423998,0.245938
0.466975,0.135933
-0.139834,0.895607
0.107737,0.937278
0.111126,0.933345
0.071659,0.971977
0.479850,0.103953
0.255879,0.673951
-0.466456,0.137232
-0.119006,0.923768
-0.176328,0.836891
0.168423,0.850572
-0.356044,0.424402
0.306582,0.551655
-0.021945,0.997353
-0.493528,0.070614
0.077156,0.967553
-0.016678,0.998471
0.136355,0.900593
-0.175712,0.837975
-0.467385,0.134906
-0.064117,0.977531
-0.254495,0.677123
-0.045037,0.988879
-0.033626,0.993792
-0.177564,0.834707
-0.154565,0.873292
-0.341937,0.461201
-0.343192,0.457942
0.295734,0.578692
0.281648,0.613154
-0.239352,0.711156
0.071696,0.971948
-0.074291,0.969899
-0.472653,0.121762
0.229452,0.732684
0.167476,0.852175
0.446105,0.188816
0.138960,0.896870
0.484997,0.091329
0.125538,0.915375
-0.049177,0.986748
-0.180786,0.828954
0.386435,0.344492
-0.272988,0.633932
0.420396,0.255328
0.476942,0.111128
0.427193,0.237627
-0.009159,0.999539
0.300202,0.567607
0.450715,0.177035
-0.191627,0.808997
-0.426750,0.238778
-0.434193,0.219479
0.092255,0.953792
-0.174227,0.840578
0.108589,0.936299
0.303218,0.560082
-0.172796,0.843067
0.133553,0.904525
0.336824,0.474460
0.254876,0.676250
-0.378353,0.365782
0.312083,0.537798
0.382770,0.354150
-0.291145,0.590005
-0.452829,0.171653
-0.154923,0.872725
0.063130,0.978213
0.368335,0.392150
0.108830,0.936022
0.327178,0.499332
-0.219634,0.753429
0.234747,0.721243
-0.242882,0.703337
-0.429810,0.230832
-0.159198,0.865879
0.263973,0.655196
-0.300504,0.566853
-0.178921,0.832293
0.115396,0.928230
0.125608,0.915283
0.164229,0.857620
-0.034793,0.993354
0.453550,0.169818
0.107011,0.938106
0.337390,0.472996
0.465950,0.138503
-0.331828,0.487368
0.275251,0.628533
-0.074236,0.969943
0.167308,0.852460
-0.096765,0.949229
-0.060673,0.979867
-0.034907,0.993311
-0.435075,0.217198
-0.027141,0.995953
-0.474697,0.116687
-0.078421,0.966491
-0.047728,0.987515
0.180988,0.828589
-0.385871,0.345979
0.349317,0.441987
0.409489,0.283861
-0.383727,0.351628
-0.441406,0.200876
0.097848,0.948103
-0.124369,0.916906
0.042802,0.989952
0.400512,0.307435
-0.382679,0.354387
0.487469,0.085298
-0.021817,0.997384
-0.446167,0.188657
-0.398652,0.312326
-0.418054,0.261443
0.266602,0.649035
0.484554,0.092410
0.320603,0.516162
0.417610,0.262602
0.094718,0.951326
-0.299001,0.570592
-0.011591,0.999261
0.459059,0.155853
-0.331894,0.487197
-0.236091,0.718311
0.108893,0.935950
-0.348467,0.444205
-0.139963,0.895421
-0.310840,0.540939
0.308948,0.545708
-0.295328,0.579696
-0.375561,0.373136
0.438014,0.209610
0.165466,0.855556
0.289448,0.594167
-0.273700,0.632236
-0.397362,0.315719
-0.475946,0.113592
0.441789,0.199890
0.129737,0.909766
-0.485894,0.089136
0.421699,0.251928
0.352458,0.433784
0.239235,0.711413
-0.471386,0.124917
0.063710,0.977814
-0.408450,0.286586
-0.313735,0.533618
0.003812,0.999920
0.211974,0.769176
-0.435380,0.216411
0.352789,0.432920
0.134014,0.903884
0.079233,0.965800
0.415492,0.268140
0.122753,0.919003
0.001983,0.999978
-0.238464,0.713110
0.334631,0.480132
0.238531,0.712963
-0.034673,0.993400
0.379804,0.361962
-0.020523,0.997685
-0.495942,0.064805
0.186201,0.819099
-0.359932,0.414214
0.119947,0.922583
0.308674,0.546398
-0.306187,0.552646
0.494596,0.068042
0.096503,0.949501
-0.489857,0.079494
0.286476,0.601431
-0.087198,0.958662
-0.078494,0.966429
0.154113,0.874006
-0.145298,0.887557
-0.180142,0.830110
0.221978,0.748532
0.403474,0.299650
0.217593,0.757663
-0.379896,0.361719
-0.117319,0.925869
0.286434,0.601532
-0.394396,0.323526
-0.415113,0.269129
-0.390941,0.332624
-0.281494,0.613527
-0.373923,0.377447
0.417849,0.261978
-0.347002,0.448024
-0.100053,0.945774
0.460094,0.153236
-0.143503,0.890230
-0.411606,0.278312
0.199203,0.794520
0.478924,0.106235
-0.113617,0.930383
0.404407,0.297198
-0.207386,0.778413
0.330627,0.490462
-0.227845,0.736122
0.427423,0.237029
0.113033,0.931082
0.067478,0.975130
-0.355565,0.425656
-0.314802,0.530915
0.117044,0.926209
0.165788,0.855016
0.320818,0.515612
-0.387873,0.340705
-0.449176,0.180964
0.112545,0.931665
-0.257368,0.670525
0.124064,0.917305
-0.209107,0.774965
-0.093828,0.952224
0.156875,0.869618
0.384446,0.349733
-0.422656,0.249436
-0.058967,0.980977
-0.463027,0.145845
0.044814,0.988988
-0.257126,0.671083
0.382673,0.354404
0.395069,0.321755
-0.413766,0.272655
-0.348061,0.445264
-0.416121,0.266495
-0.109737,0.934970
-0.337560,0.472556
-0.092767,0.953284
0.488932,0.081739
-0.345849,0.451028
-0.153692,0.874667
0.324299,0.506714
0.475260,0.115291
0.097276,0.948700
-0.020166,0.997765
0.126048,0.914702
-0.307688,0.548878
0.494896,0.067319
-0.456587,0.162109
-0.284137,0.607121
0.416231,0.266207
-0.041689,0.990467
-0.010617,0.999380
0.349692,0.441007
0.423766,0.246544
0.351601,0.436022
-0.406080,0.292805
0.263345,0.656664
0.385202,0.347742
-0.172790,0.843077
0.215615,0.761741
0.417340,0.263307
-0.440208,0.203959
-0.230796,0.729796
0.027305,0.995904
-0.235296,0.720048
0.080763,0.964480
-0.497695,0.060601
-0.252420,0.681862
0.480511,0.102327
-0.076274,0.968284
-0.287507,0.598914
0.192287,0.807754
0.087781,0.958114
0.161174,0.862660
-0.397405,0.315608
0.280632,0.615607
-0.422199,0.250625
0.461111,0.150670
-0.103363,0.942186
-0.436287,0.214066
0.159802,0.864898
-0.273968,0.631597
-0.324561,0.506042
-0.221099,0.750374
-0.482566,0.097279
0.228931,0.733800
0.092264,0.953783
0.493160,0.071502
0.031610,0.994513
-0.103452,0.942089
-0.371965,0.382601
-0.070034,0.973224
-0.252095,0.682601
-0.240608,0.708381
-0.419345,0.258071
0.476313,0.112683
0.298504,0.571827
-0.058827,0.981067
-0.232142,0.726892
-0.342083,0.460824
-0.096184,0.949829
0.410992,0.279921
-0.182429,0.825988
0.413610,0.273063
0.310592,0.541564
0.253193,0.680099
-0.367935,0.393202
-0.216274,0.760386
-0.422254,0.250482
-0.287186,0.599698
0.189068,0.813789
-0.044377,0.989201
0.028092,0.995665
-0.083532,0.962029
-0.097041,0.948944
0.038955,0.991673
0.228042,0.735701
0.470842,0.126271
-0.291700,0.588641
-0.074786,0.969500
0.055220,0.983307
0.264005,0.655122
-0.035603,0.993042
-0.319943,0.517844
0.457854,0.158899
0.289734,0.593467
-0.254979,0.676015
-0.143960,0.889553
0.299016,0.570556
0.018418,0.998135
-0.266196,0.649991
-0.437668,0.210502
0.149511,0.881165
-0.493568,0.070518
0.462297,0.147681
-0.135960,0.901151
0.122598,0.919203
0.041618,0.990499
0.219875,0.752928
0.371195,0.384626
-0.401484,0.304879
-0.209416,0.774344
-0.296086,0.577823
0.387861,0.340735
0.042911,0.989901
0.474364,0.117513
-0.287153,0.599780
0.009931,0.999458
0.104730,0.940673
0.467573,0.134436
0.369769,0.388378
0.307502,0.549345
0.339950,0.466361
0.228623,0.734458
-0.196173,0.800363
0.175263,0.838765
0.464613,0.141857
0.460206,0.152954
0.390346,0.334191
-0.353879,0.430068
0.286105,0.602335
-0.101938,0.943745
0.185580,0.820241
0.019042,0.998007
0.226412,0.739173
-0.341991,0.461062
-0.478566,0.107118
0.091737,0.954303
0.186449,0.818644
0.065240,0.976742
-0.473291,0.120177
0.019420,0.997927
-0.215624,0.761722
0.114680,0.929100
-0.254011,0.678231
0.368159,0.392611
-0.189520,0.812947
-0.049922,0.986345
-0.457650,0.159416
-0.034612,0.993423
-0.193817,0.804858
-0.228477,0.734770
0.123649,0.917844
-0.397587,0.315129
-0.374417,0.376147
0.160212,0.864232
-0.416149,0.266420
0.140363,0.894839
0.104017,0.941464
0.073898,0.970214
-0.046675,0.988058
0.256282,0.673025
0.163434,0.858939
-0.381243,0.358171
0.146479,0.885780
0.104159,0.941307
-0.005878,0.999810
-0.043666,0.989543
-0.227466,0.736930
-0.194417,0.803717
-0.180157,0.830084
-0.333833,0.482193
0.137657,0.898740
-0.465949,0.138504
0.036842,0.992550
0.070923,0.972545
0.293954,0.583089
-0.124858,0.916267
-0.173043,0.842638
-0.335906,0.476835
0.470096,0.128132
0.175941,0.837572
0.256523,0.672471
0.111927,0.932400
0.301564,0.564212
-0.476599,0.111977
-0.241483,0.706444
0.438464,0.208450
0.354079,0.429544
0.382201,0.355649
0.412441,0.276125
0.070752,0.972677
-0.264866,0.653107
0.321152,0.514760
0.428084,0.235313
0.033808,0.993724
-0.013850,0.998945
-0.105650,0.939644
0.461670,0.149262
-0.152754,0.876139
0.378178,0.366244
0.439860,0.204855
0.269736,0.641648
-0.246113,0.696119
-0.067538,0.975086
-0.297580,0.574121
0.351935,0.435151
0.030437,0.994912
-0.366856,0.396037
-0.176532,0.836531
