x,y
5.136001,-5.331662
3.033455,1.203887
6.369455,58.304519
4.407576,19.943826
1.872208,-23.777099
3.562074,17.982293
4.673464,12.444596
1.690956,-21.808227
4.565331,15.888702
4.151171,23.631938
3.887567,23.413584
5.391503,-13.489237
2.094497,-23.554966
5.840718,-10.755280
6.295431,42.044578
6.030385,2.878121
4.144048,23.679598
5.993411,-0.586404
2.728429,-9.517675
1.748854,-22.646510
6.107646,11.559181
1.104289,-4.163848
1.379999,-14.207825
5.759369,-13.820970
2.291962,-21.052942
5.365356,-12.845803
5.206296,-7.911199
4.140767,23.700537
3.439012,14.720804
6.140446,15.877281
2.186589,-22.642502
4.010381,24.017633
3.211005,7.474480
3.483341,15.958731
2.152976,-23.028791
3.865602,23.216248
5.355901,-12.599388
4.404362,20.013105
3.106246,3.809267
2.900801,-3.558498
5.282076,-10.452840
1.967301,-24.034291
5.460251,-14.884619
4.417833,19.719010
2.327397,-20.395695
2.523055,-15.784287
5.024660,-0.984757
3.858194,23.143745
5.064540,-2.565827
3.703075,20.964476
4.454181,18.877251
3.815049,22.662712
1.674692,-21.538046
4.948493,2.061980
3.148427,5.300921
3.501849,16.455314
2.690620,-10.755564
1.081415,-3.255714
6.002539,0.229507
2.063571,-23.756512
2.138476,-23.176705
5.285833,-10.570752
4.738920,10.144271
1.800466,-23.228875
4.541040,16.592752
2.738047,-9.197874
2.926414,-2.643911
3.964593,23.892973
3.214722,7.601737
5.008554,-0.341997
1.641005,-20.930759
6.019034,1.769046
3.976611,23.937399
2.396743,-18.943179
3.442101,14.809206
1.702557,-21.991702
1.061069,-2.444193
6.365940,57.471902
5.722813,-14.744388
1.819871,-23.407229
5.890158,-8.139656
1.794972,-23.174342
3.279014,9.763839
1.623710,-20.594293
1.847318,-23.621447
2.835985,-5.847291
6.234168,30.499321
4.742251,10.023508
5.229439,-8.717819
3.834495,22.891856
6.403391,66.664149
5.895713,-7.807414
3.582553,18.468907
1.336995,-12.798234
4.136754,23.725285
4.699512,11.546623
4.571072,15.718373
4.959099,1.637570
4.078199,23.977816
4.422099,19.623838
4.458175,18.780531
1.291952,-11.247185
2.042344,-23.863557
1.602685,-20.163056
2.346021,-20.026776
1.526922,-18.412383
6.240354,31.590710
1.590494,-19.901955
4.833430,6.601088
2.811936,-6.684071
3.212641,7.530513
4.717990,10.895349
5.890783,-8.102716
5.156399,-6.097663
3.061996,2.228771
2.317402,-20.587079
2.769093,-8.153250
4.195745,23.265446
6.184828,22.365048
5.499448,-15.461870
3.549253,17.669017
5.108848,-4.293972
2.248919,-21.769807
5.584064,-16.069089
3.055857,2.008603
5.661648,-15.726375
5.131222,-5.150418
5.145579,-5.692918
2.694517,-10.629452
5.497996,-15.443593
2.753796,-8.670247
1.655157,-21.193665
5.309253,-11.285991
4.637050,13.657755
6.307562,44.530688
2.025515,-23.930142
1.578578,-19.639012
5.154137,-6.013344
1.547132,-18.908870
1.788076,-23.103368
2.574438,-14.332274
5.799415,-12.494247
2.387295,-19.153546
5.414429,-14.004613
4.843982,6.192681
1.977715,-24.030136
5.805157,-12.275643
5.930382,-5.549680
1.122943,-4.900045
4.644687,13.407594
5.717975,-14.847049
4.044469,24.031347
4.464934,18.614969
2.900744,-3.560520
1.787188,-23.094021
1.133512,-5.314993
1.058424,-2.338515
6.316253,46.353888
2.713836,-9.999191
5.619198,-16.030164
1.727810,-22.364290
1.280339,-10.835926
1.626747,-20.654584
5.320494,-11.616596
1.915913,-23.961597
5.650103,-15.838135
4.063095,24.010067
1.347779,-13.158544
1.365510,-13.741119
5.527637,-15.766563
4.552526,16.263241
2.807167,-6.849043
2.125461,-23.299734
3.825678,22.790446
4.198984,23.234242
1.811853,-23.336238
1.751909,-22.685323
5.647390,-15.861174
5.421722,-14.158463
2.401469,-18.836500
5.177291,-6.868276
3.557527,17.871941
3.147498,5.268270
2.944598,-1.992260
1.831645,-23.504589
1.932671,-24.002383
1.968475,-24.034140
4.360370,20.904617
2.070651,-23.715126
4.481161,18.207949
4.228164,22.925156
1.091391,-3.652411
5.383388,-13.295697
1.129288,-5.149356
1.456091,-16.511034
6.369222,58.249077
4.473284,18.407202
5.730802,-14.565057
5.545103,-15.905609
4.381791,20.483818
6.097594,10.313628
2.665138,-11.571096
4.365068,20.814507
6.062296,6.219260
5.981825,-1.585694
4.072093,23.992474
3.262524,9.216891
5.799662,-12.484997
2.820979,-6.370370
3.820620,22.730414
2.194965,-22.536913
3.316621,10.988922
1.531129,-18.517452
2.034115,-23.898143
2.561814,-14.697091
6.043002,4.159250
1.442937,-16.131394
4.950187,1.994188
3.159498,5.689268
4.576787,15.547312
5.478576,-15.175808
4.756215,9.513528
2.364472,-19.645744
3.827742,22.814557
6.077770,7.961431
2.644409,-12.222444
1.505713,-17.868973
5.127358,-5.003450
4.895329,4.178966
5.130785,-5.133819
4.960489,1.581917
5.208053,-7.973273
4.001023,24.002015
5.908462,-7.014418
3.342632,11.816577
4.394483,20.222544
5.729359,-14.598360
5.335274,-12.037987
5.337943,-12.112419
4.173626,23.462018
3.787227,22.300263
3.473945,15.701957
2.269439,-21.439416
2.696939,-10.550914
3.504424,16.523399
4.642017,13.495305
5.366255,-12.868860
6.170467,20.182312
5.248074,-9.348879
1.914711,-23.958034
3.212018,7.509168
1.199846,-7.873831
6.460097,81.989675
5.455435,-14.802120
1.921741,-23.977662
1.832152,-23.508593
6.084902,8.791957
5.387622,-13.397376
1.771873,-22.925582
6.145578,16.588841
4.440522,19.201740
3.744321,21.663276
2.786786,-7.550124
5.585178,-16.070649
1.122112,-4.867324
5.800995,-12.434833
5.045692,-1.820897
1.227598,-8.915411
3.429424,14.444413
3.888496,23.421346
4.082257,23.966857
2.277657,-21.301266
3.518228,16.884315
5.424253,-14.210675
1.313048,-11.982641
2.051176,-23.822135
6.456327,80.916243
4.407469,19.946146
5.936276,-5.133511
3.852695,23.087997
1.689084,-21.777892
5.202154,-7.764326
3.149641,5.343589
1.992522,-24.013332
3.991474,23.980841
2.809183,-6.779329
1.523951,-18.337620
2.545596,-15.158171
2.687998,-10.840198
2.961274,-1.393389
6.062147,6.202820
3.410190,13.881234
5.392908,-13.522177
1.954504,-24.030704
2.278143,-21.292994
2.291469,-21.061652
6.100654,10.688989
5.898767,-7.621319
1.322136,-12.294626
3.037748,1.358222
6.013198,1.214656
4.507738,17.512710
5.326078,-11.777602
5.520899,-15.702564
5.990050,-0.880427
1.778317,-22.998138
3.498826,16.375046
2.863854,-4.868513
5.504803,-15.527127
5.754426,-13.961449
5.101650,-4.015898
2.027834,-23.921934
4.052459,24.024717
4.176459,23.438454
4.407154,19.952954
1.382005,-14.271763
4.726984,10.574325
3.553602,17.776023
5.155331,-6.057876
2.031085,-23.909902
6.113915,12.354101
5.858325,-9.892736
4.243334,22.744691
5.867773,-9.398824
6.134667,15.087781
4.188438,23.333582
4.191012,23.309943
2.899347,-3.610278
1.300413,-11.544007
1.171179,-6.778788
1.144644,-5.750228
4.364254,20.830209
4.950628,1.976571
6.438643,75.986402
3.023158,0.833522
2.920475,-2.856371
5.437324,-14.470427
5.655765,-15.786115
1.933973,-24.004860
2.259866,-21.596158
1.969852,-24.033860
4.618572,14.253388
1.138620,-5.514970
1.308584,-11.828313
5.997413,-0.231838
2.121593,-23.334517
3.019106,0.687735
6.072694,7.381019
3.907382,23.568745
2.356733,-19.807434
1.951418,-24.028402
5.988755,-0.992785
1.074427,-2.977335
4.504575,17.597289
4.298282,21.978692
1.351996,-13.298207
6.443059,77.201487
3.960757,23.877046
3.221967,7.849180
5.490067,-15.339464
5.792722,-12.739926
1.449178,-16.312518
3.554019,17.786254
4.409252,19.907481
2.497887,-16.462293
2.041431,-23.867588
1.228607,-8.952918
5.068504,-2.721859
4.718407,10.880545
5.731463,-14.549660
3.285986,9.993328
4.105762,23.884232
2.045540,-23.849083
2.642910,-12.269098
2.571455,-14.418943
3.849927,23.059322
3.760449,21.913651
6.150804,17.323733
2.534677,-15.463651
5.773817,-13.381491
3.643830,19.819076
5.062265,-2.476192
1.219297,-8.605920
4.785792,8.415319
4.985793,0.568609
1.560160,-19.217677
1.354359,-13.376189
3.324334,11.236084
6.362890,56.754635
5.857239,-9.948114
4.922295,3.107959
6.148158,16.950416
4.874227,5.011313
3.998766,23.997488
1.070968,-2.839396
4.247660,22.690757
3.662091,20.189428
4.192713,23.294109
4.821521,7.059330
2.174553,-22.787731
3.103168,3.699770
4.537903,16.681662
3.560756,17.950391
6.488072,90.204467
4.853091,5.838507
4.006203,24.011290
1.343146,-13.004274
1.459119,-16.597272
3.722367,21.301677
2.565448,-14.592602
1.309379,-11.855830
4.517733,17.242200
6.306722,44.356346
5.367560,-12.902207
2.516720,-15.957076
3.798208,22.448136
1.079873,-3.194334
2.588029,-13.933853
3.592364,18.695899
2.889374,-3.964962
3.245488,8.646141
1.027856,-1.115231
2.082464,-23.639776
6.097552,10.308573
6.166067,19.529746
4.741793,10.040126
6.132561,14.803163
1.999068,-24.001838
5.763717,-13.693256
3.377601,12.901404
1.883234,-23.834313
4.162243,23.551886
1.717326,-22.214083
5.176003,-6.821184
1.845128,-23.605992
2.002681,-23.994430
3.368345,12.617503
6.376514,59.995009
3.037854,1.362053
4.250168,22.658989
4.136783,23.725110
1.995207,-24.008920
4.310467,21.785201
4.580004,15.450416
5.400340,-13.693481
2.188962,-22.612963
6.478157,87.242103
5.586009,-16.071698
5.668438,-15.650135
2.737205,-9.225943
4.978164,0.874133
5.135431,-5.310079
4.461093,18.709346
5.191193,-7.372274
5.939200,-4.923524
5.259221,-9.717828
2.485945,-16.775963
1.157044,-6.232480
1.490451,-17.464051
4.099536,23.909298
2.587039,-13.963068
5.915705,-6.544782
1.855205,-23.674741
3.061617,2.215173
6.420724,71.164967
3.931521,23.728123
1.654504,-21.181778
4.483804,18.140389
4.399390,20.119187
5.577362,-16.055960
5.260425,-9.757280
3.139975,5.003510
1.795527,-23.179935
1.505720,-17.869161
4.720954,10.789834
1.460107,-16.625301
4.208335,23.140655
5.149990,-5.858354
4.131592,23.755708
3.824058,22.771368
2.844370,-5.553758
1.787883,-23.101341
3.188390,6.695350
2.596216,-13.691122
5.894783,-7.863593
4.866448,5.316560
3.552619,17.751894
5.490929,-15.351128
1.840216,-23.570295
2.099496,-23.517356
3.128286,4.590878
5.502246,-15.496383
4.119680,23.819892
5.103211,-4.076312
5.493622,-15.387050
3.542164,17.493015
4.638542,13.609077
1.227543,-8.913359
1.496999,-17.639182
3.810136,22.601653
5.747708,-14.144414
4.494982,17.850777
2.605717,-13.406894
5.213385,-8.160813
4.514960,17.317735
2.489933,-16.671784
1.534915,-18.611247
1.637440,-20.862752
6.114617,12.444064
5.439142,-14.505229
3.805802,22.546739
4.962289,1.509861
2.356707,-19.807958
2.847988,-5.426860
4.838617,6.400584
2.977087,-0.824705
4.577576,15.523592
1.984034,-24.024528
2.250767,-21.740920
3.619701,19.306855
1.473635,-17.004691
5.104208,-4.114850
5.849892,-10.315159
2.214705,-22.273601
5.441242,-14.545010
5.897316,-7.710022
1.998167,-24.003568
4.354311,21.019010
3.491695,16.184390
6.005257,0.477372
2.423204,-18.333853
5.486141,-15.285223
1.575641,-19.573035
4.028446,24.033360
4.833068,6.615032
3.533903,17.285424
6.474861,86.269764
2.971827,-1.013936
6.159288,18.538960
2.382194,-19.265525
5.074100,-2.941716
6.062749,6.269051
6.211568,26.649278
1.018007,-0.720791
3.884982,23.391736
4.432865,19.379356
1.166946,-6.615604
4.105608,23.884879
4.524143,17.066182
2.495213,-16.532973
5.781015,-13.146228
1.305785,-11.731161
3.821631,22.742519
4.283824,22.197214
4.788307,8.320868
5.759939,-13.804455
3.682750,20.589955
2.074597,-23.690824
6.478257,87.271804
4.076423,23.982307
6.432117,74.210495
1.040445,-1.619309
1.056698,-2.269542
1.929216,-23.995330
2.226495,-22.106725
5.511049,-15.598930
3.585326,18.533477
3.594677,18.748819
2.076156,-23.680985
1.225642,-8.842662
4.325587,21.533282
6.207498,25.978352
4.527633,16.969504
2.669483,-11.433163
6.321125,47.391492
4.282124,22.222115
5.244950,-9.244301
4.479406,18.252628
4.101370,23.902155
4.462519,18.674400
2.299592,-20.916444
4.724630,10.658573
3.666226,20.271162
3.027853,1.002435
1.056853,-2.275738
3.986200,23.966885
4.328967,21.475180
6.426437,72.683462
2.279857,-21.263723
1.229325,-8.979578
5.017392,-0.694923
3.769114,22.042761
6.401573,66.201447
4.700417,11.515002
5.192699,-7.426453
3.707459,21.042668
2.979928,-0.722486
1.770770,-22.912916
4.891035,4.348813
5.353774,-12.542986
2.159245,-22.961331
1.478607,-17.141951
3.011067,0.398385
3.615277,19.210144
4.777227,8.735733
5.693393,-15.300982
3.217253,7.688303
1.069768,-2.791525
3.703746,20.976498
4.884177,4.619588
2.822819,-6.306394
4.737206,10.206302
4.667537,12.645520
4.148287,23.651600
3.679938,20.536595
5.577933,-16.057326
1.038925,-1.558479
2.004811,-23.989706
4.873336,5.046318
6.034189,3.258919
3.480351,15.877370
4.779087,8.666332
1.017991,-0.720123
2.233429,-22.005273
3.269697,9.455493
6.211178,26.584670
5.909870,-6.924182
5.608152,-16.062356
4.413470,19.815324
4.564143,15.923775
6.068849,6.947141
5.033402,-1.332832
2.657983,-11.797204
1.592842,-19.952874
5.707946,-15.045774
3.457087,15.233606
4.062145,24.011647
3.519642,16.920872
4.092919,23.933427
5.552474,-15.952380
5.102314,-4.041596
4.557743,16.111561
2.258835,-21.612767
2.802068,-7.025040
3.187530,6.665577
3.242478,8.544713
2.444736,-17.816717
1.208854,-8.214037
4.405138,19.996431
4.267776,22.425613
4.323306,21.572118
4.063133,24.010004
5.715685,-14.894097
3.588040,18.596354
3.986797,23.968546
6.387676,62.719710
5.590205,-16.075463
5.716701,-14.873339
1.120431,-4.801177
3.606925,19.025299
4.864053,5.410379
3.980945,23.951382
2.154620,-23.011303
6.407922,67.825615
4.010400,24.017659
4.770134,8.999677
6.368316,58.034015
1.549051,-18.954912
4.651538,13.181193
4.586552,15.251712
1.510796,-18.001261
5.234224,-8.881496
5.010882,-0.435020
1.450620,-16.354118
3.712601,21.133217
2.223100,-22.155509
4.364211,20.831031
4.110676,23.862827
3.368289,12.615788
5.822036,-11.590208
1.218039,-8.558893
1.853460,-23.663266
4.710676,11.154511
6.137868,15.523585
2.172037,-22.817129
3.485172,16.008410
6.113804,12.339924
1.012667,-0.506948
4.753880,9.599199
4.294828,22.031997
1.758495,-22.767174
5.774743,-13.351850
2.609070,-13.305931
3.005846,0.210457
4.912174,3.510756
3.087071,3.125985
2.810923,-6.719131
2.271322,-21.408057
4.118788,23.824362
3.764740,21.978067
1.138923,-5.526786
3.599105,18.849512
1.559048,-19.191669
2.515524,-15.989547
2.676751,-11.201396
4.200465,23.219758
1.115138,-4.592559
5.965881,-2.895639
4.029211,24.033606
5.412327,-13.959351
6.442898,77.157026
6.228671,29.543093
2.966279,-1.213467
5.785211,-13.003990
5.071742,-2.849164
4.229135,22.914006
4.841415,6.292252
2.272080,-21.395368
2.616712,-13.074633
1.476093,-17.072701
4.205436,23.170218
2.259165,-21.607449
1.943848,-24.020385
1.512090,-18.034747
6.234259,30.515212
3.938442,23.767763
1.627424,-20.667949
6.328449,48.972558
4.034293,24.034368
1.946524,-24.023604
2.227700,-22.089273
4.745858,9.892336
3.193170,6.860670
1.164343,-6.515078
1.467846,-16.843423
4.778125,8.702228
6.499405,93.660389
3.850781,23.068210
2.353386,-19.876510
5.326880,-11.800551
2.413052,-18.571072
3.060741,2.183771
2.742157,-9.060654
4.307019,21.840819
1.808461,-23.305061
3.123060,4.405963
3.789029,22.324960
1.080947,-3.237075
4.339185,21.295630
2.681902,-11.036365
3.743008,21.642326
2.072130,-23.706121
4.130733,23.760619
3.367448,12.589860
4.024134,24.031336
3.697413,20.862114
5.369396,-12.948919
2.172120,-22.816161
5.143175,-5.602478
2.663213,-11.632047
5.536714,-15.843720
1.621712,-20.554353
5.741911,-14.295024
1.717608,-22.218207
2.119105,-23.356448
4.683468,12.102592
6.465821,83.634421
2.599525,-13.592432
5.506502,-15.547122
5.580692,-16.063282
6.472014,85.434963
1.145287,-5.775274
2.496904,-16.488309
5.555262,-15.968184
2.922621,-2.779619
4.261730,22.507789
6.079710,8.185614
2.458925,-17.465791
5.102552,-4.050825
1.149592,-5.942970
2.044264,-23.854931
3.237456,8.375110
5.335715,-12.050316
2.473331,-17.101476
5.690511,-15.346944
1.352318,-13.308841
3.378316,12.923223
2.487493,-16.735589
4.929241,2.831067
1.347481,-13.148645
4.566157,15.864290
3.652478,19.996359
1.930229,-23.997472
5.186101,-7.188528
4.536815,16.712406
1.717892,-22.222353
5.978034,-1.903895
3.315984,10.968431
3.648804,19.921461
5.782174,-13.107317
5.379260,-13.195067
5.563658,-16.009444
4.546882,16.425910
3.256566,9.017920
3.728375,21.402991
3.043266,1.556509
4.932321,2.708164
1.529165,-18.468517
5.318406,-11.555838
4.805171,7.683534
3.968150,23.906985
4.649836,13.237625
5.657995,-15.764155
4.188431,23.333654
3.438684,14.711375
3.062037,2.230216
3.686420,20.659020
3.441879,14.802848
5.825274,-11.451287
3.313851,10.899779
2.193481,-22.555893
5.211262,-8.086305
1.077136,-3.085292
1.478539,-17.140074
4.996074,0.157058
2.026949,-23.925103
3.662745,20.202413
2.032534,-23.904347
1.744007,-22.583795
2.928470,-2.570307
3.917227,23.637700
3.247737,8.721801
3.953666,23.845394
3.923760,23.680450
3.682346,20.582299
4.963408,1.465060
6.127506,14.126581
3.233753,8.249756
3.349888,12.044381
4.649126,13.261122
2.977238,-0.819291
4.038603,24.033829
6.218274,27.769393
4.132054,23.753051
6.059463,5.909066
3.594324,18.740763
3.966377,23.900090
5.877659,-8.858364
1.853270,-23.662010
5.713816,-14.931758
5.603005,-16.071019
3.100664,3.610638
3.625924,19.441409
2.784789,-7.618475
3.217237,7.687732
1.884871,-23.842193
3.449196,15.011049
2.426913,-18.246101
4.220978,23.005921
2.587388,-13.952783
5.520826,-15.701841
2.479092,-16.953549
5.002600,-0.103995
6.403929,66.801689
5.048033,-1.913675
1.946293,-24.023343
3.136147,4.868528
4.834294,6.567715
6.069191,6.985466
6.332811,49.926300
4.487425,18.047265
5.061387,-2.441550
5.621971,-16.019132
4.591121,15.111959
1.659662,-21.274989
2.351641,-19.912344
5.496142,-15.419898
5.230288,-8.746921
1.778597,-23.001233
4.628931,13.921179
1.851358,-23.649204
4.774729,8.828861
6.274572,37.926786
2.357422,-19.793144
6.062246,6.213759
3.658933,20.126460
5.907046,-7.104621
4.776918,8.747284
2.669786,-11.423530
5.368784,-12.933388
1.801369,-23.237672
1.015752,-0.630486
5.355582,-12.590948
2.528775,-15.627047
4.242691,22.752618
5.608119,-16.062424
1.848572,-23.630167
3.985329,23.964426
4.321830,21.597086
2.431206,-18.143852
3.461755,15.364266
3.641965,19.780408
6.466397,83.800956
3.222722,7.874929
5.801127,-12.429834
4.828880,6.776502
1.366083,-13.759722
5.865239,-9.533491
2.135669,-23.204023
2.602046,-13.517026
1.705032,-22.029843
5.645746,-15.874552
6.408623,68.006058
5.515712,-15.649475
5.019020,-0.759880
1.662866,-21.332133
2.714445,-9.979178
6.435562,75.145069
1.913429,-23.954140
3.344166,11.864855
4.075033,23.985691
3.480501,15.881451
2.799632,-7.108995
5.769610,-13.513946
6.248405,33.035668
3.717483,21.218009
4.284041,22.194030
6.133811,14.971852
1.385387,-14.379164
4.729873,10.470623
4.833017,6.617006
5.835985,-10.974488
2.356866,-19.804673
6.164934,19.362871
3.524339,17.041798
5.893760,-7.925140
3.183537,6.527164
3.151998,5.426347
1.689806,-21.789618
3.081697,2.934003
3.768227,22.029719
2.700224,-10.444136
2.012544,-23.970354
5.213231,-8.155434
3.702307,20.950683
1.567400,-19.385452
5.009562,-0.382267
2.282690,-21.215023
5.730965,-14.561250
2.585768,-14.000542
1.607838,-20.270991
2.374230,-19.438104
2.968606,-1.129796
2.499044,-16.431628
6.081610,8.406427
5.618407,-16.033095
5.581768,-16.065312
3.878645,23.336625
4.353505,21.034080
3.483534,15.963980
5.784418,-13.031181
4.533436,16.807490
5.775347,-13.332423
2.356205,-19.818357
6.037848,3.629734
1.765828,-22.855303
5.117775,-4.637218
3.578121,18.365048
5.482929,-15.239559
3.843319,22.989182
5.392420,-13.510747
2.293114,-21.032515
1.582365,-19.723406
5.950251,-4.108126
5.191755,-7.392510
3.093975,3.372315
1.035414,-1.417866
6.163683,19.179215
6.226803,29.221155
5.664298,-15.697559
5.518015,-15.673453
1.492381,-17.515885
4.631012,13.853922
4.823981,6.964904
5.800447,-12.455497
1.192757,-7.604739
1.764098,-22.834788
2.629997,-12.668546
5.354526,-12.562965
3.314661,10.925878
3.987429,23.970280
1.814352,-23.358769
5.587229,-16.073055
4.039936,24.033442
1.444207,-16.168395
2.593362,-13.775964
2.899138,-3.617702
4.072223,23.992186
5.920018,-6.258379
3.725593,21.356295
6.083833,8.666419
4.185187,23.362887
4.333186,21.401766
4.531628,16.858126
1.024073,-0.963699
2.229388,-22.064695
1.513413,-18.068878
5.571610,-16.039623
5.948368,-4.249532
5.529388,-15.782260
4.889774,4.398654
2.249709,-21.757474
3.069679,2.504063
4.893556,4.249137
2.951623,-1.740092
6.375041,59.640167
5.989628,-0.917134
3.185306,6.588530
2.943018,-2.048952
1.565515,-19.342044
3.156282,5.576629
2.144540,-23.116239
5.802971,-12.359742
5.936415,-5.123644
5.003824,-0.152940
5.359992,-12.706874
4.866141,5.328611
3.904600,23.548276
4.764530,9.207218
5.500088,-15.469841
5.581165,-16.064195
5.961550,-3.238621
1.045868,-1.836385
1.169810,-6.726027
3.335258,11.583654
2.221660,-22.176028
5.047337,-1.886092
3.485548,16.018594
4.292716,22.064246
3.286594,10.013305
6.448274,78.649886
4.245776,22.714389
3.127707,4.570397
1.913082,-23.953070
3.693513,20.790708
4.123513,23.800159
1.612617,-20.369778
1.559423,-19.200449
3.849050,23.050145
4.014906,24.023358
4.815725,7.281294
1.280957,-10.857922
3.582427,18.465972
6.152031,17.497852
4.028954,24.033527
2.575062,-14.314114
5.407035,-13.843593
2.654455,-11.908181
2.430482,-18.161166
2.143828,-23.123437
4.942263,2.311066
4.448934,19.003053
6.115327,12.535156
1.834614,-23.527840
3.462684,15.390177
3.350228,12.055015
3.667092,20.288194
6.329078,49.109512
2.889207,-3.970868
4.590398,15.134123
4.742846,10.001884
2.629861,-12.672734
5.577538,-16.056385
4.972707,1.092664
3.284394,9.941022
1.861704,-23.715889
3.443204,14.840696
2.627292,-12.751615
1.451816,-16.388519
5.401532,-13.720506
6.369505,58.316258
3.534932,17.311428
5.354391,-12.559387
4.054595,24.022309
6.095451,10.052780
3.486535,16.045295
2.024322,-23.934247
4.762690,9.275156
4.810736,7.471733
4.262006,22.504082
1.695755,-21.885067
4.901454,3.936344
5.180265,-6.976710
1.722574,-22.290063
3.820747,22.731938
2.906976,-3.338389
1.134706,-5.361788
3.519099,16.906830
5.841564,-10.715498
2.082720,-23.638054
5.464814,-14.960532
2.163758,-22.911451
2.091731,-23.575177
4.929529,2.819564
4.516792,17.267891
4.531728,16.855336
4.736240,10.241237
1.276882,-10.712646
5.023169,-0.925331
3.713418,21.147488
2.086920,-23.609314
5.232054,-8.807406
4.627300,13.973788
5.597185,-16.076039
6.403858,66.783377
6.002838,0.256693
6.238459,31.254601
4.113409,23.850302
3.428940,14.430381
5.410043,-13.909719
1.570788,-19.462999
3.297999,10.386290
3.161781,5.769183
6.295816,42.122311
2.982841,-0.617664
4.329862,21.459691
6.108505,11.667223
3.677034,20.481103
1.944352,-24.021023
2.646921,-12.144130
2.806905,-6.858076
5.908700,-6.999225
5.649825,-15.840554
2.756803,-8.568948
1.603979,-20.190293
5.885329,-8.422074
3.208741,7.396828
1.537006,-18.662746
5.155746,-6.073334
4.159922,23.569274
1.940982,-24.016470
4.814865,7.314160
4.855446,5.746709
1.302066,-11.601703
4.611655,14.472735
4.302199,21.917425
5.226189,-8.606033
4.042991,24.032162
1.919947,-23.972930
5.703697,-15.124317
1.317562,-12.137971
2.757808,-8.535061
4.609280,14.547589
4.057509,24.018592
6.288598,40.673882
2.670550,-11.399229
4.505665,17.568186
6.134791,15.104554
3.271463,9.514095
2.975344,-0.887431
2.158686,-22.967426
1.480867,-17.203938
3.601607,18.906043
3.030670,1.103736
1.858986,-23.698987
2.761843,-8.398813
6.194637,23.903142
3.223618,7.905434
2.251879,-21.723439
5.316064,-11.487342
2.392537,-19.037296
3.912040,23.602042
4.752219,9.660048
4.806952,7.615824
6.317414,46.600261
5.315157,-11.460701
2.841178,-5.665611
4.997972,0.081138
5.325416,-11.758637
4.053228,24.023880
5.770043,-13.500473
5.757731,-13.868070
4.904281,3.824219
1.026047,-1.042755
2.988117,-0.427768
2.512422,-16.073492
2.613673,-13.166821
1.762452,-22.815116
4.202847,23.196208
5.360437,-12.718492
4.691299,11.832361
4.216777,23.051741
