x,y
1.404435,1.174715
1.432913,1.164366
1.025174,1.024524
1.066383,1.061684
1.123242,1.106182
1.451755,1.155477
1.283293,1.180302
1.485241,1.135528
1.159998,1.130303
1.225746,1.163281
1.161920,1.131457
1.459518,1.151331
1.183788,1.143802
1.491297,1.131338
1.364578,1.183202
1.012591,1.012431
1.145308,1.121126
1.020005,1.019597
1.479813,1.139130
1.074423,1.068472
1.357472,1.184006
1.143674,1.120066
1.460117,1.150999
1.408796,1.173366
1.395073,1.177326
1.426258,1.167113
1.228588,1.164391
1.011288,1.011159
1.434383,1.163731
1.272996,1.178124
1.254583,1.173270
1.074348,1.068410
1.338547,1.185131
1.302726,1.183340
1.148214,1.122991
1.356887,1.184063
1.205551,1.154615
1.264179,1.175951
1.346054,1.184859
1.172178,1.137429
1.457564,1.152401
1.110664,1.097063
1.493193,1.129990
1.284835,1.180595
1.118860,1.103053
1.437860,1.162191
1.393939,1.177616
1.443808,1.159428
1.078456,1.071818
1.355966,1.184149
1.200715,1.152342
1.436070,1.162991
1.004388,1.004369
1.288587,1.181270
1.280292,1.179708
1.333177,1.185185
1.188156,1.146092
1.342142,1.185029
1.203187,1.153513
1.462886,1.149443
1.285083,1.180641
1.463801,1.148921
1.092704,1.083313
1.027218,1.026457
1.452946,1.154859
1.218054,1.160139
1.304194,1.183512
1.391979,1.178105
1.341994,1.185035
1.391900,1.178124
1.103765,1.091881
1.122299,1.105513
1.396323,1.177000
1.116892,1.101631
1.097215,1.086846
1.204802,1.154268
1.430914,1.165212
1.341488,1.185052
1.448163,1.157299
1.098021,1.087471
1.297663,1.182686
1.466445,1.147389
1.000833,1.000832
1.406101,1.174210
1.229029,1.164561
1.432521,1.164533
1.142525,1.119316
1.480505,1.138678
1.491224,1.131390
1.384383,1.179840
1.304323,1.183526
1.124791,1.107275
1.401452,1.175589
1.034206,1.032996
1.498970,1.125770
1.093551,1.083980
1.481552,1.137991
1.314941,1.184515
1.237454,1.167681
1.135858,1.114893
1.062085,1.057992
1.246257,1.170681
1.068097,1.063144
1.324852,1.185042
1.050884,1.048163
1.191333,1.147720
1.168644,1.135407
1.169595,1.135955
1.085878,1.077870
1.205124,1.154417
1.427228,1.166725
1.060748,1.056833
1.068191,1.063224
1.009466,1.009376
1.462019,1.149934
1.209457,1.156395
1.039339,1.037731
1.347786,1.184764
1.338005,1.185141
1.067114,1.062307
1.444213,1.159233
1.139707,1.117462
1.260434,1.174944
1.034652,1.033409
1.077629,1.071135
1.364870,1.183165
1.362348,1.183477
1.241948,1.169246
1.197027,1.150559
1.319677,1.184815
1.156023,1.127882
1.359675,1.183779
1.308533,1.183970
1.395582,1.177194
1.418986,1.169884
1.089446,1.080730
1.197758,1.150916
1.372003,1.182137
1.342806,1.185005
1.192486,1.148303
1.135560,1.114692
1.421857,1.168819
1.220711,1.161246
1.455320,1.153608
1.453115,1.154771
1.395134,1.177311
1.347925,1.184756
1.403877,1.174881
1.454885,1.153840
1.266567,1.176567
1.143408,1.119893
1.054528,1.051392
1.035137,1.033859
1.094717,1.084896
1.299261,1.182903
1.075242,1.069154
1.254088,1.173123
1.331801,1.185180
1.433937,1.163925
1.367062,1.182872
1.258887,1.174513
1.153877,1.126555
1.044372,1.042316
1.030232,1.029291
1.469490,1.145584
1.151642,1.125160
1.105304,1.093047
1.417167,1.170540
1.271554,1.177788
1.253435,1.172928
1.393713,1.177674
1.028562,1.027723
1.045065,1.042943
1.392520,1.177972
1.171220,1.136884
1.158828,1.129595
1.401899,1.175460
1.021999,1.021504
1.045734,1.043546
1.364567,1.183204
1.251120,1.172223
1.193815,1.148970
1.039403,1.037790
1.233529,1.166257
1.025322,1.024665
1.296257,1.182487
1.068348,1.063357
1.284677,1.180566
1.446546,1.158100
1.228515,1.164363
1.083383,1.075850
1.405981,1.174246
1.012911,1.012742
1.475375,1.141967
1.292963,1.181992
1.248061,1.171263
1.304150,1.183507
1.100286,1.089220
1.229692,1.164816
1.442741,1.159935
1.207552,1.155533
1.433344,1.164181
1.470268,1.145115
1.159684,1.130113
1.242421,1.169407
1.297913,1.182720
1.028044,1.027235
1.029636,1.028731
1.239398,1.168366
1.233741,1.166336
1.185885,1.144909
1.063563,1.059266
1.176419,1.139805
1.319051,1.184780
1.153297,1.126194
1.423229,1.168296
1.041773,1.039955
1.191808,1.147961
1.185734,1.144830
1.116895,1.101633
1.380063,1.180716
1.426518,1.167009
1.143984,1.120267
1.325083,1.185050
1.369891,1.182463
1.473899,1.142891
1.154947,1.127219
1.221244,1.161466
1.130824,1.111470
1.480328,1.138794
1.233438,1.166224
1.107010,1.094334
1.090636,1.081676
1.354356,1.184292
1.411462,1.172500
1.221077,1.161397
1.282525,1.180153
1.312699,1.184342
1.034956,1.033692
1.096731,1.086469
1.190565,1.147330
1.182651,1.143196
1.187222,1.145607
1.491795,1.130986
1.220430,1.161130
1.362799,1.183423
1.184070,1.143952
1.233952,1.166413
1.208699,1.156054
1.088009,1.079581
1.448856,1.156952
1.179247,1.141358
1.194494,1.149309
1.370906,1.182309
1.175652,1.139379
1.397704,1.176631
1.255668,1.173590
1.112519,1.098434
1.118829,1.103031
1.328809,1.185144
1.408282,1.173530
1.180941,1.142278
1.152890,1.125941
1.306334,1.183747
1.100704,1.089541
1.152410,1.125641
1.435645,1.163179
1.480791,1.138491
1.252308,1.172587
1.471101,1.144611
1.280297,1.179709
1.023199,1.022648
1.070087,1.064831
1.387651,1.179124
1.279881,1.179624
1.078121,1.071542
1.363324,1.183359
1.370923,1.182306
1.252746,1.172720
1.185177,1.144536
1.464783,1.148356
1.260225,1.174886
1.022613,1.022090
1.058680,1.055034
1.291447,1.181750
1.107954,1.095042
1.008953,1.008872
1.288278,1.181217
1.041812,1.039991
1.439949,1.161239
1.093429,1.083884
1.020298,1.019878
1.247857,1.171197
1.463043,1.149354
1.344108,1.184952
1.180612,1.142100
1.233069,1.166087
1.187859,1.145938
1.231305,1.165428
1.472977,1.143462
1.118285,1.102638
1.321579,1.184910
1.414732,1.171394
1.345454,1.184890
1.438876,1.161731
1.384578,1.179799
1.114337,1.099770
1.364884,1.183163
1.102590,1.090986
1.140331,1.117875
1.335832,1.185173
1.022334,1.021824
1.463738,1.148957
1.464982,1.148241
1.194707,1.149415
1.016069,1.015807
1.217344,1.159838
1.067504,1.062640
1.078382,1.071757
1.143648,1.120049
1.423002,1.168383
1.360086,1.183735
1.055769,1.052485
1.289482,1.181424
1.026958,1.026212
1.239794,1.168505
1.263955,1.175892
1.309664,1.184078
1.449293,1.156733
1.394098,1.177576
1.290703,1.181628
1.442296,1.160146
1.467975,1.146487
1.457948,1.152192
1.082003,1.074727
1.001158,1.001157
1.182120,1.142912
1.044271,1.042225
1.076700,1.070366
1.435713,1.163149
1.063771,1.059445
1.005508,1.005478
1.353494,1.184364
1.009947,1.009847
1.243321,1.169710
1.128123,1.109604
1.168336,1.135229
1.350522,1.184589
1.195645,1.149879
1.025393,1.024732
1.401521,1.175569
1.127950,1.109484
1.371077,1.182282
1.194328,1.149226
1.134547,1.114008
1.398812,1.176330
1.429375,1.165851
1.398031,1.176543
1.190472,1.147282
1.391050,1.178331
1.406920,1.173957
1.402578,1.175264
1.166990,1.134448
1.103019,1.091313
1.202108,1.153005
1.426180,1.167144
1.101564,1.090201
1.045268,1.043126
1.392651,1.177939
1.412732,1.172076
1.295859,1.182429
1.273260,1.178184
1.092810,1.083397
1.083827,1.076211
1.482878,1.137114
1.266418,1.176530
1.196330,1.150217
1.269412,1.177274
1.398145,1.176512
1.076167,1.069924
1.350881,1.184564
1.140409,1.117926
1.057967,1.054412
1.062711,1.058531
1.434531,1.163667
1.261904,1.175345
1.139556,1.117362
1.241484,1.169087
1.459427,1.151381
1.279935,1.179635
1.430261,1.165484
1.054423,1.051300
1.168575,1.135367
1.371194,1.182264
1.313042,1.184370
1.323497,1.184993
1.019925,1.019520
1.058021,1.054459
1.234486,1.166610
1.048202,1.045766
1.300059,1.183008
1.330201,1.185166
1.248461,1.171390
1.309609,1.184073
1.370069,1.182437
1.496412,1.127659
1.128880,1.110129
1.044326,1.042274
1.360166,1.183726
1.238411,1.168020
1.218565,1.160353
1.209021,1.156199
1.093218,1.083719
1.181151,1.142391
1.438248,1.162016
1.163693,1.132512
1.179256,1.141363
1.135546,1.114683
1.495289,1.128478
1.413440,1.171837
1.455243,1.153650
1.104446,1.092398
1.323204,1.184981
1.231775,1.165604
1.312031,1.184287
1.178699,1.141059
1.374640,1.181702
1.378257,1.181058
1.036276,1.034912
1.415431,1.171152
1.095152,1.085237
1.463001,1.149377
1.364271,1.183241
1.068419,1.063418
1.492416,1.130544
1.151319,1.124957
1.493950,1.129446
1.369802,1.182477
1.372541,1.182050
1.014893,1.014668
1.093661,1.084067
1.003291,1.003280
1.299025,1.182871
1.147826,1.122743
1.441511,1.160514
1.229099,1.164588
1.088842,1.080248
1.145250,1.121088
1.342902,1.185001
1.070689,1.065339
1.099578,1.088674
1.448745,1.157008
1.315733,1.184571
1.205383,1.154537
1.314427,1.184477
1.147077,1.122264
1.391639,1.178188
1.115148,1.100362
1.132213,1.112421
1.166647,1.134248
1.115032,1.100277
1.199637,1.151825
1.168840,1.135520
1.051571,1.048774
1.332959,1.185185
1.194997,1.149559
1.470878,1.144746
1.164599,1.133047
1.110722,1.097105
1.043243,1.041292
1.060440,1.056566
1.408001,1.173618
1.339170,1.185117
1.494741,1.128875
1.443586,1.159534
1.201212,1.152579
1.276335,1.178873
1.082661,1.075264
1.370764,1.182331
1.313103,1.184375
1.468631,1.146098
1.310729,1.184175
1.095184,1.085262
1.095419,1.085445
1.278713,1.179381
1.397569,1.176668
1.317973,1.184717
1.417711,1.170345
1.187726,1.145869
1.337696,1.185147
1.132823,1.112838
1.213057,1.157992
1.067611,1.062731
1.366993,1.182881
1.405392,1.174426
1.135978,1.114974
1.254408,1.173218
1.489051,1.132913
1.197833,1.150952
1.113819,1.099390
1.029213,1.028335
1.310135,1.184121
1.119170,1.103276
1.125745,1.107945
1.058044,1.054479
1.057355,1.053877
1.485348,1.135456
1.070299,1.065010
1.202498,1.153189
1.244559,1.170123
1.147553,1.122569
1.028284,1.027461
1.111668,1.097806
1.231141,1.165366
1.413986,1.171651
1.428047,1.166394
1.280297,1.179709
1.377460,1.181205
1.495418,1.128384
1.167803,1.134920
1.236259,1.167253
1.183533,1.143666
1.056837,1.053423
1.213852,1.158340
1.044322,1.042271
1.185725,1.144825
1.452297,1.155197
1.391251,1.178282
1.433382,1.164164
1.045581,1.043408
1.273281,1.178189
1.428390,1.166255
1.254232,1.173166
1.057259,1.053793
1.056256,1.052913
1.276353,1.178877
1.372836,1.182003
1.439354,1.161512
1.057517,1.054018
1.047224,1.044889
1.094305,1.084573
1.458028,1.152149
1.364523,1.183209
1.169524,1.135913
1.346463,1.184838
1.163867,1.132614
1.235666,1.167039
1.248170,1.171297
1.438600,1.161856
1.048059,1.045638
1.259422,1.174663
1.312201,1.184301
1.397096,1.176794
1.228220,1.164249
1.478785,1.139796
1.293698,1.182106
1.396936,1.176837
1.368572,1.182658
1.076859,1.070498
1.092721,1.083327
1.251071,1.172208
1.420427,1.169354
1.313375,1.184396
1.113607,1.099234
1.469893,1.145341
1.442023,1.160274
1.358214,1.183932
1.370619,1.182353
1.342552,1.185014
1.482912,1.137091
1.210411,1.156823
1.334694,1.185181
1.416296,1.170849
1.380870,1.180558
1.115925,1.100929
1.276835,1.178981
1.196499,1.150300
1.109605,1.096275
1.199289,1.151658
1.328957,1.185147
1.018982,1.018615
1.050155,1.047513
1.108209,1.095233
1.232202,1.165765
1.268633,1.177084
1.090982,1.081951
1.255580,1.173564
1.192595,1.148358
1.034363,1.033142
1.006040,1.006004
1.183405,1.143598
1.455317,1.153610
1.439641,1.161381
1.078886,1.072172
1.380543,1.180622
1.292244,1.181878
1.461959,1.149968
1.434924,1.163495
1.357094,1.184043
1.401178,1.175667
1.371161,1.182269
1.302348,1.183295
1.444837,1.158933
1.318256,1.184734
1.497725,1.126693
1.444328,1.159178
1.060228,1.056382
1.017820,1.017496
1.026393,1.025678
1.343197,1.184990
1.191015,1.147559
1.174119,1.138523
1.076425,1.070138
1.356741,1.184077
1.422157,1.168705
1.174604,1.138794
1.485857,1.135110
1.106376,1.093857
1.407687,1.173717
1.150498,1.124440
1.107195,1.094473
1.136349,1.115223
1.012883,1.012714
1.462548,1.149635
1.196593,1.150346
1.072648,1.066987
1.137995,1.116325
1.347902,1.184758
1.479464,1.139357
1.402970,1.175149
1.097521,1.087083
1.192005,1.148061
1.082714,1.075307
1.111597,1.097753
1.111763,1.097876
1.207097,1.155325
1.350050,1.184622
1.314946,1.184515
1.031025,1.030033
1.432546,1.164523
1.076212,1.069961
1.082386,1.075040
1.192063,1.148090
1.358501,1.183902
1.242187,1.169327
1.358587,1.183894
1.287434,1.181068
1.197064,1.150577
1.316587,1.184629
1.087373,1.079072
1.101815,1.090393
1.220170,1.161023
1.283480,1.180338
1.362749,1.183429
1.300786,1.183101
1.347490,1.184782
1.247675,1.171139
1.409152,1.173252
1.228033,1.164177
1.356266,1.184121
1.484588,1.135969
1.304938,1.183595
1.312596,1.184334
1.319379,1.184798
1.158597,1.129455
1.168199,1.135150
1.368790,1.182626
1.404309,1.174752
1.252108,1.172526
1.256708,1.173892
1.287646,1.181106
1.038795,1.037231
1.259400,1.174657
1.209558,1.156441
1.004247,1.004228
1.447316,1.157720
1.244729,1.170179
1.133228,1.113114
1.294386,1.182210
1.215388,1.159004
1.318430,1.184744
1.201934,1.152922
1.254507,1.173248
1.157113,1.128550
1.456400,1.153030
1.283495,1.180341
1.055996,1.052684
1.380167,1.180696
1.477368,1.140705
1.488783,1.133100
1.475083,1.142151
1.280363,1.179722
1.274506,1.178468
1.393279,1.177783
1.078039,1.071474
1.119819,1.103742
1.471152,1.144579
1.096573,1.086346
1.161089,1.130959
1.167661,1.134838
1.270634,1.177569
1.022151,1.021650
1.067350,1.062509
1.193961,1.149043
1.442543,1.160029
1.255418,1.173517
1.223182,1.162255
1.096666,1.086418
1.138039,1.116354
1.465129,1.148156
1.212798,1.157879
1.491524,1.131178
1.387364,1.179189
1.397835,1.176596
1.394951,1.177358
1.438365,1.161963
1.053490,1.050476
1.482606,1.137294
1.085321,1.077420
1.490197,1.132113
1.133825,1.113520
1.278943,1.179430
1.056448,1.053082
1.114442,1.099846
1.376020,1.181463
1.436550,1.162778
1.116190,1.101121
1.088323,1.079833
1.474238,1.142679
1.463137,1.149300
1.098651,1.087959
1.086223,1.078148
1.096101,1.085978
1.431551,1.164944
1.270315,1.177493
1.231197,1.165387
1.414126,1.171603
1.145213,1.121064
1.280835,1.179818
1.057659,1.054143
1.197115,1.150602
1.272450,1.177997
1.311981,1.184283
1.160676,1.130711
1.123041,1.106039
1.009029,1.008947
1.459661,1.151252
1.288773,1.181302
1.293352,1.182052
1.118481,1.102780
1.232820,1.165995
1.232667,1.165938
1.075862,1.069671
1.236145,1.167212
1.333550,1.185185
1.230842,1.165253
1.048925,1.046414
1.460044,1.151040
1.315348,1.184544
1.158330,1.129293
1.310609,1.184164
1.351358,1.184530
1.081083,1.073975
1.405322,1.174447
1.083291,1.075776
1.078022,1.071460
1.005398,1.005368
1.051816,1.048992
1.278328,1.179300
1.098398,1.087763
1.143976,1.120262
1.029345,1.028458
1.314699,1.184497
1.389852,1.178616
1.388787,1.178865
1.108279,1.095285
1.155072,1.127296
1.392171,1.178058
1.207784,1.155639
1.260054,1.174839
1.401277,1.175639
1.241450,1.169076
1.156353,1.128085
1.468413,1.146228
1.291756,1.181800
1.102420,1.090856
1.402576,1.175264
1.448474,1.157144
1.448322,1.157220
1.461365,1.150302
1.377845,1.181134
1.210038,1.156656
1.019141,1.018767
1.198851,1.151446
1.090840,1.081838
1.220397,1.161116
1.495340,1.128441
1.215038,1.158853
1.100857,1.089659
1.207261,1.155401
1.191408,1.147758
1.084357,1.076641
1.462489,1.149668
1.440837,1.160829
1.420303,1.169400
1.107213,1.094486
1.134281,1.113828
1.099966,1.088974
1.277130,1.179045
1.495443,1.128366
1.366131,1.182998
1.485975,1.135029
1.367044,1.182874
1.272702,1.178056
1.268843,1.177135
